,Unnamed: 0,Unnamed: 0.1,Sector,Industry,Name,Symbol,Volume,Market Cap,longName,ebitdaMargins,profitMargins,revenueGrowth,operatingMargins,returnOnAssets,recommendationKey,recommendationMean,debtToEquity,totalCashPerShare,quickRatio,exchange,beta,enterpriseToEbitda,enterpriseToRevenue,bookValue,earningsQuarterlyGrowth,forwardPE,mostRecentQuarter,logo_url
5707,5707,5707,Finance,Investment Managers,Pioneer High Income Fund Inc.,PHT,115110,310288352.0,"Pioneer High Income Fund, Inc.",0.0,3.3545902,-0.048,0.89999,0.042540003,none,,43.95,0.472,1.79,NYQ,0.933297,,15.424,9.574,,,2021-03-31,
5708,5708,5708,Technology,EDP Services,Phunware Inc. Common Stock,PHUN,6426271,65937065.0,"Phunware, Inc.",-1.6573501,0.0,-0.35100000000000003,-1.6733900000000002,-0.27574,buy,2.0,55.893,0.036000000000000004,0.262,NCM,15.664086,-4.95,8.205,0.233,,-9.863637,2021-06-30,https://logo.clearbit.com/phunware.com
5709,5709,5709,Technology,EDP Services,Phunware Inc. Warrants,PHUNW,3721,0.0,Phunware Inc.,,,,,,,,,,,NCM,,,,,,,No info,
5710,5710,5710,Health Care,Major Pharmaceuticals,Pharvaris N.V. Ordinary Shares,PHVS,11020,547615642.0,Pharvaris N.V.,0.0,0.0,,0.0,,buy,1.6,,7.2010000000000005,28.262,NMS,,-10.687,,,,,2021-03-31,https://logo.clearbit.com/pharvaris.com
5711,5711,5711,Energy,Oil & Gas Production,PHX Minerals Inc. Common Stock,PHX,191150,86033732.0,PHX Minerals Inc.,0.05766,-0.28839000000000004,0.16,-0.34355,-0.049760000000000006,buy,1.7,39.664,0.042,1.626,NYQ,1.1163040000000002,104.175,6.0070000000000014,2.752,,15.5625,2021-03-31,https://logo.clearbit.com/phxmin.com
5712,5712,5712,Capital Goods,Industrial Machinery/Components,Impinj Inc. Common Stock,PI,74166,1214520850.0,"Impinj, Inc.",-0.24017,-0.30787,0.787,-0.26745,-0.12429,buy,1.7,114.695,4.609,1.281,NMS,2.341043,-32.036,7.694,3.591,,232.8,2021-06-30,https://logo.clearbit.com/impinj.com
5713,5713,5713,Finance,Business Services,Prime Impact Acquisition I Class A Ordinary Shares,PIAI,2625,329903580.0,Prime Impact Acquisition I,0.0,0.0,,0.0,,none,,,0.02,2.386,NYQ,,,,,,,2021-06-30,https://logo.clearbit.com/ir.primeimpactcapital.com
5714,5714,5714,Finance,Finance: Consumer Services,Pivotal Investment Corporation III Class A Common Stock,PICC,461,334995000.0,Pivotal Investment Corporation III,0.0,0.0,,0.0,,none,,,0.028,,NYQ,,,,,,,2021-06-30,https://logo.clearbit.com/pivotalicc.com
5715,5715,5715,Consumer Non-Durables,Motor Vehicles,Polaris Inc. Common Stock,PII,383956,8025144705.0,Polaris Inc.,0.13438,0.034539999999999994,0.381,0.10067,0.103769995,buy,2.2,147.936,7.061,0.361,NYQ,2.018478,9.077,1.22,17.291,,11.436704,2021-03-31,https://logo.clearbit.com/polaris.com
5716,5716,5716,Finance,Finance Companies,Putnam Master Intermediate Income Trust Common Stock,PIM,171222,211859143.0,Putnam Master Intermediate Income Trust,0.0,3.0555701,-0.073,0.79660004,0.01089,none,,,0.036000000000000004,0.173,NYQ,0.369015,,18.896,4.466,,,2021-03-31,https://logo.clearbit.com/putnam.com
5717,5717,5717,Health Care,Managed Health Care,Premier Inc. Class A Common Stock,PINC,759987,4410260540.0,"Premier, Inc.",0.25676,0.18164,0.403,0.1759,0.05158,hold,2.6,30.857,1.084,0.6809999999999999,NMS,0.235869,11.942,3.0660000000000003,18.112,0.266,15.134146,2021-03-31,https://logo.clearbit.com/premierinc.com
5718,5718,5718,Consumer Services,Real Estate Investment Trusts,Alpine Income Property Trust Inc. Common Stock,PINE,28028,216951322.0,"Alpine Income Property Trust, Inc.",0.67077005,0.06734,0.412,0.14904,0.007789999699999999,strong_buy,1.4,76.574,0.22,3.397,NYQ,,20.445,13.714,,32.846,73.15385400000002,2021-03-31,https://logo.clearbit.com/alpinereit.com
5719,5719,5719,Technology,EDP Services,Ping Identity Holding Corp. Common Stock,PING,704710,2011166731.0,Ping Identity Holding Corp.,-0.08201,-0.093710005,0.123,-0.15496,-0.02644,buy,2.0,8.17,0.6709999999999999,2.546,NYQ,,-92.94,7.622000000000001,8.743,,92.416664,2021-03-31,https://logo.clearbit.com/pingidentity.com
5720,5720,5720,Miscellaneous,Miscellaneous,Pinterest Inc. Class A Common Stock,PINS,8521620,36137891986.0,"Pinterest, Inc.",0.12294,0.07182000000000001,1.25,0.10945,0.059860002,buy,2.3,4.8580000000000005,3.325,10.998,NYQ,1.239943,122.376,15.045,3.666,,42.69231,2021-06-30,https://logo.clearbit.com/pinterest.com
5721,5721,5721,Finance,Finance: Consumer Services,Pine Island Acquisition Corp. Class A Common Stock,PIPP,212903,265341420.0,Pine Island Acquisition Corp.,0.0,0.0,,0.0,,none,,,0.003,1.64,NYQ,,,,,,,2021-06-30,https://logo.clearbit.com/pineislandac.com
5722,5722,5722,Finance,Investment Bankers/Brokers/Service,Piper Sandler Companies Common Stock,PIPR,35255,2590573594.0,Piper Sandler Companies,0.0,0.07318,0.815,0.1359,0.08375,buy,2.3,27.674,41.929,1.895,NYQ,1.348913,,1.203,,,,2021-03-31,https://logo.clearbit.com/pipersandler.com
5723,5723,5723,Health Care,Major Pharmaceuticals,Pieris Pharmaceuticals Inc. Common Stock,PIRS,430829,256169134.0,"Pieris Pharmaceuticals, Inc.",-1.02625,-1.19277,0.179,-1.1081901,-0.18326999,strong_buy,1.5,41.733,1.056,2.7310000000000003,NCM,1.1559780000000002,-5.053,5.185,0.64,,-7.8644614,2021-03-31,https://logo.clearbit.com/pieris.com
5724,5724,5724,Technology,Diversified Commercial Services,ShiftPixy Inc. Common Stock,PIXY,1134605,43062060.0,"ShiftPixy, Inc.",3.74887,0.0,0.315,3.748770200000001,0.93734,none,,,0.34600000000000003,0.7709999999999999,NCM,1.239359,1.024,3.838,-0.076,,-0.121388644,2021-05-31,https://logo.clearbit.com/shiftpixy.com
5725,5725,5725,Finance,Investment Managers,PJT Partners Inc. Class A Common Stock,PJT,57732,3253623491.0,PJT Partners Inc.,0.0,0.11863,0.035,0.2463,0.22319001,buy,2.2,25.758000000000006,5.692,2.085,NYQ,0.94029,,2.3080000000000003,6.497999999999998,0.068,14.621014,2021-06-30,https://logo.clearbit.com/pjtpartners.com
5726,5726,5726,Consumer Services,Real Estate Investment Trusts,Park Hotels & Resorts Inc. Common Stock ,PK,1454854,4372753629.0,Park Hotels & Resorts Inc.,-1.02799,-2.39695,-0.731,-1.7837199,-0.040359996,buy,2.5,115.216,3.67,4.622,NYQ,2.293654,-23.493,24.15,19.896,,615.3333,2021-03-31,https://logo.clearbit.com/pkhotelsandresorts.com
5727,5727,5727,Finance,Major Banks,Parke Bancorp Inc. Common Stock,PKBK,20283,247379454.0,"Parke Bancorp, Inc.",0.0,0.50310004,0.46,0.7005399999999999,0.017439998999999998,none,,,44.636,,NCM,0.992927,,-2.048,17.516,0.645,,2021-06-30,https://logo.clearbit.com/parkebank.com
5728,5728,5728,Consumer Services,Military/Government/Technical,Park Aerospace Corp. Common Stock,PKE,58862,316157794.0,Park Aerospace Corp.,0.20872,0.118599996,0.113,0.18586999,0.03316,none,,0.194,2.865,11.675999999999998,NYQ,0.850457,50.13,10.463,6.746,0.403,19.133333,2021-05-30,https://logo.clearbit.com/parkaerospace.com
5729,5729,5729,Basic Industries,Containers/Packaging,Packaging Corporation of America Common Stock,PKG,349755,13908756460.0,Packaging Corporation of America,0.19644,0.08971,0.219,0.14127,,hold,2.8,82.103,11.532,,NYQ,0.905875,10.513,2.065,35.37699999999999,2.656,18.21386,2021-06-30,https://logo.clearbit.com/packagingcorp.com
5730,5730,5730,Capital Goods,Biotechnology: Laboratory Analytical Instruments,PerkinElmer Inc. Common Stock,PKI,354958,20514045483.0,"PerkinElmer, Inc.",0.38452,0.24353,0.513,0.32844,0.12962,buy,2.1,59.968,5.095,1.394,NYQ,1.106637,12.2,4.691,35.714,0.7929999999999999,30.875202,2021-07-04,https://logo.clearbit.com/perkinelmer.com
5731,5731,5731,Finance,Finance/Investors Services,Pimco Income Opportunity Fund Common Shares of Beneficial Interest,PKO,36765,552678098.0,PIMCO Income Opportunity Fund,0.0,0.0,,0.0,,none,,,,,NYQ,,,,,,,No info,https://logo.clearbit.com/allianzinvestors.com
5732,5732,5732,Capital Goods,Construction/Ag Equipment/Trucks,Park-Ohio Holdings Corp. Common Stock,PKOH,55537,306685156.0,Park-Ohio Holdings Corp.,0.049489997,-0.0034700000000000004,-0.05,0.02185,0.01355,buy,2.5,167.365,4.663,1.172,NMS,1.384445,15.545,0.769,29.16,-0.263,9.150327,2020-12-31,https://logo.clearbit.com/pkoh.com
5733,5733,5733,Basic Industries,Steel/Iron Ore,POSCO Common Stock,PKX,218378,21793200124.0,POSCO,0.11521,0.03762,0.105,0.0539,0.02421,strong_buy,1.0,45.675,58075.89,1.526,NYQ,1.095039,1.301,0.15,145797.12,1.592,10.409154,2021-03-31,https://logo.clearbit.com/posco.com
5734,5734,5734,Technology,Semiconductors,Photronics Inc. Common Stock,PLAB,201689,819982170.0,"Photronics, Inc.",0.25934,0.057829999999999986,0.119,0.10903,0.035150003,buy,2.3,12.183,4.13,2.5580000000000003,NMS,0.917391,5.34,1.385,13.337,0.675,14.37,2021-05-02,https://logo.clearbit.com/photronics.com
5735,5735,5735,Consumer Non-Durables,Packaged Foods,Planet Green Holdings Corp. Common Stock,PLAG,36209,38605306.0,Planet Green Holdings Corp.,-0.61022997,-2.35105,1.679,-0.77792,-0.06216,none,,14.086,0.073,0.765,ASE,-0.428804,-12.314,7.5139999999999985,1.801,,,2021-03-31,https://logo.clearbit.com/planetgreenholdings.com
5736,5736,5736,Technology,Computer Software: Prepackaged Software,Anaplan Inc. Common Stock,PLAN,1070777,8507347489.0,"Anaplan, Inc.",-0.3118,-0.35009998,0.25,-0.34754002,-0.15338999,buy,1.9,21.21,2.263,1.097,NYQ,1.983159,-52.325,16.315,1.816,,-321.9524,2021-04-30,https://logo.clearbit.com/anaplan.com
5737,5737,5737,Consumer Services,Restaurants,Dave & Buster's Entertainment Inc. Common Stock,PLAY,700216,1717788227.0,"Dave & Buster's Entertainment, Inc.",-0.02567,-0.26528,0.66,-0.28231,-0.039189998,buy,2.5,1040.087,0.418,0.27,NMS,2.09575,-264.579,6.792000000000002,3.734,,13.810547,2021-05-02,https://logo.clearbit.com/ir.daveandbusters.com
5738,5738,5738,Finance,Finance Companies,Plumas Bancorp,PLBC,14747,188370672.0,Plumas Bancorp,0.0,0.34328997,0.16399999999999998,0.47432,0.01495,none,,,7.434,,NCM,0.6467390000000001,,3.071,19.631,0.339,,2021-03-31,https://logo.clearbit.com/plumasbank.com
5739,5739,5739,Consumer Non-Durables,Recreational Products/Toys,PLBY Group Inc. Common Stock,PLBY,1206898,923924365.0,"PLBY Group, Inc.",0.11517,-0.04956,0.343,0.10038,0.01343,strong_buy,1.5,88.26,2.0780000000000003,1.38,NGM,,73.435,8.457,,,,2021-03-31,https://logo.clearbit.com/plbygroup.com
5740,5740,5740,Consumer Services,Clothing/Shoe/Accessory Stores,Children's Place Inc. (The) Common Stock,PLCE,365329,1507027880.0,"The Children's Place, Inc.",0.05494,0.01154,0.706,0.01731,0.01593,buy,2.0,410.954,4.457,0.16,NMS,2.256521,19.967,1.097,9.908,,11.079016,2021-05-01,https://logo.clearbit.com/childrensplace.com
5741,5741,5741,Consumer Services,Real Estate Investment Trusts,Prologis Inc. Common Stock,PLD,1557636,97566346980.0,"Prologis, Inc.",0.68443,0.32419997,-0.073,0.34853,0.01868,buy,1.9,47.67,0.8140000000000001,0.444,NYQ,0.752992,35.73300000000001,24.457,43.183,0.478,64.02336,2021-06-30,https://logo.clearbit.com/prologis.com
5742,5742,5742,Basic Industries,Precious Metals,Platinum Group Metals Ltd. Ordinary Shares (Canada),PLG,236155,219023165.0,Platinum Group Metals Ltd.,0.0,0.0,,0.0,-0.084309995,buy,2.0,155.577,0.132,8.449,ASE,1.287409,-52.504,,0.033,,47.5,2021-02-28,https://logo.clearbit.com/platinumgroupmetals.net
5743,5743,5743,Consumer Non-Durables,Meat/Poultry/Fish,China Xiangtai Food Co. Ltd. Ordinary Shares,PLIN,128120,30823295.0,"China Xiangtai Food Co., Ltd.",-0.040760003,-0.086219996,1.0,-0.04362,-0.061339997,none,,50.578,0.003,1.347,NCM,0.468838,-10.705,0.436,1.117,,,2020-12-31,https://logo.clearbit.com/ir.plinfood.com
5744,5744,5744,Basic Industries,Precious Metals,Piedmont Lithium Inc. Common Stock,PLL,247327,1009946708.0,Piedmont Lithium Inc.,0.0,0.0,,0.0,-0.09957,buy,1.9,3.632,0.051,18.065,NCM,0.436588,-10165.887,,5.7429999999999986,,-113.452835,2020-12-31,https://logo.clearbit.com/piedmontlithium.com
5745,5745,5745,Basic Industries,Precious Metals,Polymet Mining Corporation Ordinary Shares (Canada),PLM,59613,325833744.0,PolyMet Mining Corp.,0.0,0.0,,0.0,-0.025899999,none,,11.562,0.064,0.317,ASE,0.337508,-24.166,,3.643,,-118.0,2021-03-31,https://logo.clearbit.com/polymetmining.com
5746,5746,5746,Finance,Business Services,Plum Acquisition Corp. I Class A Ordinary Share,PLMI,214,386077585.0,Plum Acquisition Corp. I Class A Ordinary Share,0.0,0.0,,0.0,,none,,,0.057,,NCM,,,,,,,2021-03-31,
5747,5747,5747,Finance,Business Services,Plum Acquisition Corp. I Units,PLMIU,21676,0.0,Plum Acquisition Corp. I,0.0,0.0,,0.0,,none,,,0.057,,NCM,,,,,,,2021-03-31,
5748,5748,5748,Finance,Business Services,Plum Acquisition Corp. I Warrant,PLMIW,2000,0.0,Plum Acquisition Corp. I Warrant,,,,,,,,,,,NCM,,,,,,,No info,
5749,5749,5749,Finance,Property-Casualty Insurers,Palomar Holdings Inc. Common stock,PLMR,45276,2144466857.0,"Palomar Holdings, Inc.",0.0635,0.06184,0.295,0.06216,0.011,buy,2.1,,0.921,0.16899999999999998,NMS,-0.290003,174.87099999999995,11.105,14.708,0.412,31.726961,2021-03-31,https://logo.clearbit.com/plmr.com
5750,5750,5750,Consumer Services,Other Consumer Services,Planet Fitness Inc. Common Stock,PLNT,663015,6501661541.0,"Planet Fitness, Inc.",0.4107,0.05795,2.5,0.27577,0.04047,buy,2.1,,5.636,3.691,NYQ,1.216783,41.091,16.875999999999998,-8.523,,42.823208,2021-06-30,https://logo.clearbit.com/planetfitness.com
5751,5751,5751,Capital Goods,Construction/Ag Equipment/Trucks,Douglas Dynamics Inc. Common Stock,PLOW,94590,892580137.0,"Douglas Dynamics, Inc.",0.16287,-0.14694999,0.515,0.12433,0.064109996,buy,1.7,133.088,1.548,1.158,NYQ,0.804134,13.679,2.228,8.566,,17.043478,2021-03-31,https://logo.clearbit.com/douglasdynamics.com
5752,5752,5752,Basic Industries,Telecommunications Equipment,Preformed Line Products Company Common Stock,PLPC,3034,359552644.0,Preformed Line Products Company,0.122930005,0.069180004,0.14300000000000002,0.094610006,0.06538,none,,24.151,7.06,1.314,NMS,0.991726,6.301,0.775,59.261,0.941,,2021-03-31,https://logo.clearbit.com/preformed.com
5753,5753,5753,No info,,Principal U.S. Large-Cap Adaptive Multi-Factor ETF,PLRG,432,,Principal US Large-Cap Adaptive Multi-Factor ETF,,,,,,,,,,,BTS,,,,,,,No info,
5754,5754,5754,Health Care,Major Pharmaceuticals,Pliant Therapeutics Inc. Common Stock,PLRX,105697,712289911.0,"Pliant Therapeutics, Inc.",0.0,0.0,-0.925,-5.02039,-0.20567,buy,1.7,,7.358,25.986,NMS,,-10.613,52.322,,,,2021-03-31,https://logo.clearbit.com/pliantrx.com
5755,5755,5755,Health Care,Medical/Dental Instruments,Pulse Biosciences Inc Common Stock (DE),PLSE,46061,664061010.0,"Pulse Biosciences, Inc.",0.0,0.0,,0.0,-0.62879,buy,1.7,256.798,2.263,7.022,NCM,1.574456,-8.285,,0.773,,-10.915137,2021-03-31,https://logo.clearbit.com/pulsebiosciences.com
5756,5756,5756,Technology,EDP Services,Playtika Holding Corp. Common Stock,PLTK,486504,10007363946.0,Playtika Holding Corp.,0.24433,0.03715,0.196,0.19736,,buy,1.8,,2.475,2.8310000000000004,NMS,,18.587,4.541,,-0.003,,2021-03-31,https://logo.clearbit.com/playtika.com
5757,5757,5757,No info,,Principal U.S. Small-Cap Adaptive Multi-Factor ETF,PLTL,130,,Principal US Small-Cap Adaptive Multi-Factor ETF,,,,,,,,,,,BTS,,,,,,,No info,
5758,5758,5758,Technology,Retail: Computer Software & Peripheral Equipment,Palantir Technologies Inc. Class A Common Stock,PLTR,52265790,46813920014.0,Palantir Technologies Inc.,-0.99902,-1.02574,0.488,-1.01017,,hold,3.3,25.069000000000006,1.247,3.731,NYQ,,-39.401,39.363,,,,2021-03-31,https://logo.clearbit.com/palantir.com
5759,5759,5759,Capital Goods,Industrial Machinery/Components,Plug Power Inc. Common Stock,PLUG,21397981,14353142646.0,Plug Power Inc.,0.0,0.0,0.8320000000000001,119.61398,-0.121379994,buy,2.2,14.604,7.875,18.425,NCM,1.390532,-17.208,-1997.496,8.685,,-155.29411000000005,2021-06-30,https://logo.clearbit.com/plugpower.com
5760,5760,5760,Technology,Retail: Computer Software & Peripheral Equipment,ePlus inc. Common Stock,PLUS,37603,1372414073.0,ePlus inc.,0.075440004,0.045560002,-0.003,0.06425,0.061139997,buy,1.7,46.907,6.403,1.3330000000000002,NMS,1.340871,12.77,0.963,40.362,0.107,16.515198,2020-12-31,https://logo.clearbit.com/eplus.com
5761,5761,5761,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Protalix BioTherapeutics Inc. (DE) Common Stock,PLX,1666298,61045907.0,"Protalix BioTherapeutics, Inc.",-0.08514,-0.25993,-0.477,-0.10819,-0.03829,buy,2.0,421.104,1.5519999999999998,0.928,ASE,2.726086,-16.972,1.445,0.32,,40.25,2021-03-31,https://logo.clearbit.com/protalix.com
5762,5762,5762,Health Care,Major Pharmaceuticals,PLx Pharma Inc. Common Stock,PLXP,291653,458478831.0,PLx Pharma Inc.,0.0,0.0,,0.0,-0.20561,buy,2.0,0.58,2.9810000000000003,26.158,NCM,5.081316,-25.884,,1.956,,-27.584618,2021-06-30,https://logo.clearbit.com/plxpharma.com
5763,5763,5763,Technology,Electrical Products,Plexus Corp. Common Stock,PLXS,47718,2474728120.0,Plexus Corp.,0.073249996,0.043509997,0.14800000000000002,0.05619,0.05645,buy,2.3,27.913,10.295,1.0,NMS,1.211956,10.168,0.745,35.38,2.231,15.767484,2021-04-03,https://logo.clearbit.com/plexus.com
5764,5764,5764,Consumer Services,Hotels/Resorts,Playa Hotels & Resorts N.V. Ordinary Shares,PLYA,542003,1095336334.0,Playa Hotels & Resorts N.V.,-0.55614,-1.8002299,-0.562,-1.0707799999999998,-0.053860000000000005,buy,2.0,189.517,1.222,2.424,NMS,2.230014,-23.117,12.856,3.894,,,2021-03-31,https://logo.clearbit.com/playaresorts.com
5765,5765,5765,Consumer Services,Real Estate Investment Trusts,Plymouth Industrial REIT Inc. Common Stock,PLYM,157471,720291005.0,"Plymouth Industrial REIT, Inc.",0.5378,-0.10628,0.248,0.05076,0.00445,strong_buy,1.4,123.488,0.415,0.285,NYQ,1.310755,21.162,11.380999999999998,8.104,,-33.869568,2021-06-30,https://logo.clearbit.com/plymouthreit.com
5766,5766,5766,No info,,Plymouth Industrial REIT Inc. 7.50% Series A Cumulative Redeemable Preferred Stock,PLYM^A,1181,,Plymouth Industrial REIT Inc. 7.50% Series A Cumulative Redeemable Preferred Stock,,,,,,,,,,,,,,,,,,No info,
5767,5767,5767,Consumer Non-Durables,Farming/Seeds/Milling,Philip Morris International Inc Common Stock,PM,2215006,158332179377.0,Philip Morris International Inc.,0.46016997,0.29692,0.06,0.42635,0.20081,buy,2.1,,2.504,0.525,NYQ,0.8563649999999999,13.608,6.2620000000000005,-7.41,0.324,15.782739,2021-03-31,https://logo.clearbit.com/pmi.com
5768,5768,5768,Finance,Major Banks,Pacific Mercantile Bancorp Common Stock,PMBC,5231,213344665.0,Pacific Mercantile Bancorp,0.0,0.24544,1.273,0.38377,0.0088599995,buy,2.0,,10.929,,NMS,0.960326,,-0.483,6.78,,13.446154,2021-03-31,https://logo.clearbit.com/pmbank.com
5769,5769,5769,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),PharmaCyte  Biotech Inc. Common Stock,PMCB,20241374,5202171.0,"PharmaCyte Biotech, Inc.",0.0,0.0,,0.0,-0.3068,none,,1.102,0.001,4.828,NCM,0.323369,,,0.003,,-108.33333600000002,2021-01-31,https://logo.clearbit.com/pharmacyte.com
5770,5770,5770,Health Care,Medical Specialities,Psychemedics Corporation,PMD,19493,37274439.0,Psychemedics Corporation,-0.17462,-0.18066,-0.388,-0.28399,-0.14712999999999998,none,,71.148,0.512,2.204,NCM,0.787644,-11.698,2.043,2.26,,,2020-12-31,https://logo.clearbit.com/psychemedics.com
5771,5771,5771,Consumer Non-Durables,Specialty Foods,Pingtan Marine Enterprise Ltd.,PME,71336,58884028.0,Pingtan Marine Enterprise Ltd.,0.23083,0.06319,0.382,0.074099995,0.00923,none,,199.534,0.043,0.17,NCM,-0.475,20.181,4.658,1.846,-0.8290000000000001,,2020-09-30,https://logo.clearbit.com/ptmarine.com
5772,5772,5772,Finance,Finance/Investors Services,PIMCO Municipal Income Fund Common Stock,PMF,26174,387558540.0,PIMCO Municipal Income Fund,0.0,0.70502,-0.108,0.83219004,0.02053,none,,15.273,,0.113,NYQ,0.320457,,25.889,13.223,0.457,,2020-12-31,https://logo.clearbit.com/allianzinvestors.com
5773,5773,5773,Finance,Finance: Consumer Services,Priveterra Acquisition Corp. Class A Common Stock,PMGM,822,383966250.0,Priveterra Acquisition Corp.,0.0,0.0,,0.0,,none,,6.153,0.036000000000000004,,NCM,,,,,,,2021-03-31,
5774,5774,5774,Finance,Finance: Consumer Services,Priveterra Acquisition Corp. Units,PMGMU,601,0.0,Priveterra Acquisition Corp.,0.0,0.0,,0.0,,none,,6.153,0.036000000000000004,,NCM,,,,,,,2021-03-31,
5775,5775,5775,Finance,Finance: Consumer Services,Priveterra Acquisition Corp. Warrant,PMGMW,131,0.0,Priveterra Acquisition Corp.,,,,,,,,,,,NCM,,,,,,,No info,
5776,5776,5776,Finance,Investment Managers,Pimco Municipal Income Fund II Common Shares of Beneficial Interest,PML,62622,946574370.0,PIMCO Municipal Income Fund II,0.0,0.7680100000000001,-0.147,0.8482799999999999,0.02071,none,,24.68,0.0,3.205,NYQ,0.301237,,27.253,12.422,0.503,,2020-12-31,https://logo.clearbit.com/allianzinvestors.com
5777,5777,5777,Finance,Investment Managers,Putnam Managed Municipal Income Trust Common Stock,PMM,110881,419469928.0,Putnam Managed Municipal Income Trust,0.0,3.71755,-0.056,0.82269996,0.019340001,none,,6.215,0.0,1.706,NYQ,0.258741,,28.333,7.909,,,2021-04-30,https://logo.clearbit.com/putnam.com
