,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a,Setor,Subsetor,Nome,Ticker,Data_ultimo_balanco
832,BRGE11,8.79,25.16,0.52,116.681,"4,18%",0.211,0.51,-1.48,1.12,2.07,2.08,"-7.864,51%","612,09%",3.25,"-28,83%","2,08%",585.43,1235180000.0,0.0,"-24,25%",Previdência e Seguros,Seguradoras,CONSORCIO ALFAE,BRGE11.SA,30/06/2021
833,BALM4,17.9,25.21,1.49,1.198,"2,29%",0.84,2.02,12.5,3.05,11.14,9.14,"9,59%","4,30%",2.57,"8,58%","5,93%",77910.5,117371000.0,0.14,"8,87%",Equipamentos,Equipamentos,BAUMER,BALM4.SA,30/06/2021
834,CRUZ3,27.59,25.31,22.46,6.614,"0,00%",7.185,62.03,20.74,124.93,20.75,19.27,"31,89%","26,13%",1.19,"46,80%","88,76%",0.0,1877350000.0,0.63,"3,04%",Not found,Not found,SOUZA CRUZ,CRUZ3.SA,30/09/2015
835,TNLP4,20.36,25.96,0.71,0.344,"0,00%",0.125,1.29,3.4,-0.33,9.07,9.07,"10,12%","-0,07%",1.48,"4,58%","2,72%",0.0,13736000000.0,2.02,"15,39%",Not found,Not found,TELEMAR,TNLP4.SA,30/09/2011
836,BALM3,18.71,26.36,1.56,1.252,"1,82%",0.878,2.11,13.06,3.19,11.71,9.6,"9,59%","4,30%",2.57,"8,58%","5,93%",12116.2,117371000.0,0.14,"8,87%",Equipamentos,Equipamentos,BAUMER,BALM3.SA,30/06/2021
837,BMIN4,20.69,26.52,0.79,0.0,"9,42%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","2,99%",9413.05,125936000.0,0.0,"-20,05%",Intermediários Financeiros,Bancos,BANCO MERCANTIL DE INVESTIMENTOS SA,BMIN4.SA,30/06/2021
838,AMBV4,86.8,26.59,8.74,8.027,"0,00%",5.253,144.02,20.54,-37.72,20.36,18.35,"39,08%","30,76%",1.18,"32,43%","32,88%",0.0,31105700000.0,0.1,"21,73%",Not found,Not found,AMBEV,AMBV4.SA,30/09/2013
839,AMBV3,87.0,26.65,8.76,8.045,"0,00%",5.266,144.35,20.59,-37.8,20.41,18.39,"39,08%","30,76%",1.18,"32,43%","32,88%",0.0,31105700000.0,0.1,"21,73%",Not found,Not found,AMBEV,AMBV3.SA,30/09/2013
840,BLAU3,49.86,26.71,5.75,6.687,"0,04%",3.864,6.58,18.27,8.88,17.24,16.68,"36,59%","25,03%",4.34,"39,90%","21,54%",17289700.0,1554540000.0,0.32,"19,41%",Comércio e Distribuição,Medicamentos e Outros Produtos,BLAU,BLAU3.SA,30/06/2021
841,HGTX3,39.26,26.82,4.01,4.831,"0,83%",2.829,7.81,64.14,10.23,64.06,34.22,"7,53%","18,01%",2.73,"5,76%","14,96%",61314000.0,1589850000.0,0.12,"-5,05%","Tecidos, Vestuário e Calçados",Vestuário,CIA HERING,HGTX3.SA,30/06/2021
842,RENT3,58.73,26.87,6.49,3.895,"0,64%",2.079,36.42,17.37,-4.98,20.13,17.15,"22,42%","14,49%",1.28,"15,82%","24,15%",357360000.0,6863440000.0,1.63,"21,51%",Diversos,Aluguel de carros,LOCALIZA RENT A CAR,RENT3.SA,30/06/2021
843,CPLE5,35.0,27.21,4.75,4.736,"3,63%",2.022,314.55,23.58,-5.73,25.59,20.71,"20,09%","17,82%",1.03,"9,29%","17,45%",21319.8,20171700000.0,0.48,"11,65%",Energia Elétrica,Energia Elétrica,COPEL,CPLE5.SA,30/06/2021
844,RPSA4,4.9,27.33,1.55,5.697,"0,00%",0.805,5.09,107.53,-4.5,137.55,137.55,"5,30%","20,85%",2.09,"0,85%","5,69%",0.0,1167980000.0,0.61,"-14,23%",Not found,Not found,RIPASA,RPSA4.SA,30/06/2006
845,RDNI3,11.75,27.35,0.83,1.554,"0,08%",0.293,1.29,-9022.76,-1.45,-16545.2,193.85,"-0,02%","7,80%",2.09,"-0,00%","3,03%",424024.0,621605000.0,0.77,"1,73%",Construção Civil,Incorporações,RNI,RDNI3.SA,30/06/2021
846,BRGE3,9.65,27.63,0.58,128.097,"0,00%",0.232,0.56,-1.63,1.23,1.93,1.94,"-7.864,51%","612,09%",3.25,"-28,83%","2,08%",3572.73,1235180000.0,0.0,"-24,25%",Previdência e Seguros,Seguradoras,CONSORCIO ALFA,BRGE3.SA,30/06/2021
847,CEDO3,8.94,27.7,0.65,0.11,"0,00%",0.117,-2.13,1.64,-0.36,5.25,3.97,"6,72%","0,04%",0.9,"8,78%","2,36%",15402.5,136914000.0,1.58,"6,29%","Tecidos, Vestuário e Calçados",Fios e Tecidos,CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO3.SA,30/06/2021
848,AFLT3,8.75,27.95,3.21,14.996,"7,01%",2.916,16.13,26.59,25.81,26.01,25.8,"56,40%","53,65%",8.22,"11,84%","11,50%",23847.2,171738000.0,0.0,"8,78%",Energia Elétrica,Energia Elétrica,AFLUENTE T,AFLT3.SA,30/06/2021
849,EQPA6,10.68,27.96,6.62,3.615,"1,87%",1.891,8.26,15.12,-7.11,16.0,13.21,"23,90%","12,93%",2.04,"17,52%","23,69%",0.0,3562880000.0,1.19,"6,65%",Energia Elétrica,Energia Elétrica,EQTL PARA,EQPA6.SA,30/06/2021
850,SEBB11,23.27,28.01,6.44,2.214,"0,00%",5.279,24.65,23.96,28.94,23.73,23.73,"9,24%","7,40%",2.44,"24,15%","23,01%",0.0,145783000.0,0.01,"50,04%",Diversos,Serviços Educacionais,SEB - SISTEMA EDUCACIONAL BRASILEIRO S/A,SEBB11.SA,30/09/2010
851,BRGE8,9.85,28.2,0.59,130.752,"3,11%",0.237,0.57,-1.66,1.26,1.9,1.9,"-7.864,51%","612,09%",3.25,"-28,83%","2,08%",22.39,1235180000.0,0.0,"-24,25%",Previdência e Seguros,Seguradoras,CONSORCIO ALFAD,BRGE8.SA,30/06/2021
852,BMIN3,22.2,28.45,0.85,0.0,"0,00%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","2,99%",3147.0,125936000.0,0.0,"-20,05%",Intermediários Financeiros,Bancos,BANCO MERCANTIL DE INVESTIMENTOS SA,BMIN3.SA,30/06/2021
853,LPSB3,3.72,28.59,2.98,2.573,"0,00%",1.384,5.39,8.87,-12.76,6.74,5.17,"29,01%","17,50%",2.4,"24,26%","10,41%",4205080.0,184405000.0,0.0,"14,61%",Exploração de Imóveis,Intermediação Imobiliária,LOPES BRASIL,LPSB3.SA,30/06/2021
854,RPAD3,7.28,29.25,0.6,0.0,"0,00%",0.597,57.77,-149.74,58.4,-146.58,-146.58,"0,00%","0,00%",4.26,"-0,40%","2,05%",17462.1,1028950000.0,0.0,"-6,94%",Intermediários Financeiros,Bancos,ALFA HOLDINGS,RPAD3.SA,30/06/2021
855,ELCA4,20.2,29.28,11.6,3.288,"0,00%",1.851,30.46,15.89,-3.87,18.06,14.58,"20,70%","15,51%",1.26,"13,80%","39,62%",0.0,3674760000.0,2.23,"10,72%",Energia Elétrica,Energia Elétrica,REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,ELCA4.SA,30/06/2021
856,GPAR3,43.0,29.65,2.18,14.037,"1,18%",1.579,4.87,30.09,15.33,29.15,29.15,"46,66%","47,34%",6.92,"5,82%","7,35%",1107.55,1536910000.0,0.07,"-14,45%",Energia Elétrica,Energia Elétrica,CELGPAR,GPAR3.SA,30/06/2021
857,BRGE5,10.41,29.8,0.62,138.186,"0,00%",0.25,0.6,-1.76,1.33,1.8,1.81,"-7.864,51%","612,09%",3.25,"-28,83%","2,08%",274.34,1235180000.0,0.0,"-24,25%",Previdência e Seguros,Seguradoras,CONSORCIO ALFA,BRGE5.SA,30/06/2021
858,PGMN3,12.89,29.92,2.8,0.785,"0,00%",1.004,4.62,14.33,-10.96,15.36,9.4,"5,48%","2,63%",1.65,"9,67%","9,36%",12465600.0,2043750000.0,0.39,"7,18%",Comércio e Distribuição,Medicamentos e Outros Produtos,PAGUE MENOS,PGMN3.SA,30/06/2021
859,TUPY4,48.21,30.13,2.77,1.217,"0,00%",1.119,3.53,13.32,-53.87,14.81,8.8,"9,14%","4,04%",2.23,"12,80%","9,20%",0.0,2506480000.0,0.82,"11,47%",Material de Transporte,Material Rodoviário,TUPY,TUPY4.SA,30/06/2021
860,BPAC11,28.33,30.19,3.09,0.0,"1,12%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","10,24%",354519000.0,35043600000.0,0.0,"27,15%",Intermediários Financeiros,Bancos,BTGP BANCO,BPAC11.SA,30/06/2021
861,GUAR3,15.61,30.23,1.57,1.172,"2,79%",0.601,2.34,51.9,-28.81,62.0,13.61,"2,26%","3,88%",1.76,"1,47%","5,19%",12540100.0,4963500000.0,0.7,"1,65%",Comércio,"Tecidos, Vestuário e Calçados",GUARARAPES CONFECÇÕES,GUAR3.SA,30/06/2021
862,BSCT5,3.5,30.51,2.76,0.0,"0,00%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","9,05%",0.0,212960000.0,0.0,"1,92%",Intermediários Financeiros,Bancos,BESC S.A.ANT,BSCT5.SA,30/06/2008
863,FIGE4,38.01,30.86,0.39,18.16,"0,00%",0.385,17.65,19.38,19.15,19.33,19.33,"93,69%","58,85%",28.23,"1,99%","1,25%",0.0,232713000.0,0.0,"-67,79%",Outros,Outros,INVESTIMENTOS BEMGE,FIGE4.SA,30/06/2021
864,LIPR3,68.07,31.03,3.91,0.0,"2,97%",3.39,11.82,-132.46,13.35,-118.09,-118.21,"0,00%","0,00%",3.85,"-4,05%","12,61%",7417.52,204762000.0,0.0,"0,00%",Energia Elétrica,Energia Elétrica,LIGHTPAR,LIPR3.SA,30/06/2021
865,BPAN4,19.22,31.56,4.17,0.0,"1,10%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","13,20%",125729000.0,5558560000.0,0.0,"11,86%",Intermediários Financeiros,Bancos,BANCO PAN,BPAN4.SA,30/06/2021
866,CCPR3,9.85,31.58,0.92,3.04,"10,13%",0.292,3.08,5.82,-1.06,9.94,7.78,"52,20%","27,70%",2.68,"5,76%","2,90%",2726070.0,1641230000.0,1.05,"1,29%",Exploração de Imóveis,Exploração de Imóveis,CYRELA COMMERCIAL PROPERTIES SA EMP PART,CCPR3.SA,30/06/2021
867,CREM3,14.5,32.69,2.45,0.685,"0,00%",0.67,4.89,8.52,-5.41,12.04,7.07,"8,05%","2,10%",1.29,"11,36%","7,50%",0.0,189701000.0,1.58,"-0,27%",Medicamentos e Outros Produtos,Medicamentos e Outros Produtos,CREMER S.A.,CREM3.SA,30/09/2018
868,TSEP3,40.0,33.05,1.79,1.768,"0,00%",1.25,5.24,20.44,6.11,17.91,17.91,"8,65%","5,35%",1.88,"9,10%","5,43%",0.0,2047020000.0,0.0,"4,50%",Not found,Not found,TELE SUDESTE CELULAR PART SA,TSEP3.SA,31/12/2005
869,ELEK4,26.0,33.27,3.62,0.842,"0,25%",1.452,5.1,70.89,-150.12,84.56,33.61,"1,19%","2,53%",1.94,"2,52%","10,87%",0.0,226327000.0,0.99,"5,69%",Químicos,Petroquímicos,ELEKEIROZ S/A,ELEK4.SA,31/03/2020
870,RAIZ4,6.98,33.61,7.05,0.663,"0,00%",0.951,43.0,20.95,-2.27,28.22,19.73,"3,17%","2,00%",1.05,"5,91%","20,98%",43818900.0,10152300000.0,2.96,"0,00%","Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",RAIZEN,RAIZ4.SA,30/06/2021
871,ARZZ3,90.4,33.7,6.29,4.26,"0,89%",3.269,18.92,39.66,541.27,40.21,28.75,"10,74%","12,64%",1.55,"11,22%","18,68%",55939400.0,1430980000.0,0.36,"10,01%",Comércio,"Tecidos, Vestuário e Calçados",AREZZO CO,ARZZ3.SA,30/06/2021
872,RPAD5,8.45,33.95,0.7,0.0,"6,48%",0.693,67.05,-173.81,67.79,-170.64,-170.64,"0,00%","0,00%",4.26,"-0,40%","2,05%",8039.48,1028950000.0,0.0,"-6,94%",Intermediários Financeiros,Bancos,ALFA HOLDINGS,RPAD5.SA,30/06/2021
873,NATU3,36.86,34.88,5.3,1.644,"0,00%",1.321,7.7,12.35,-5.42,13.75,8.94,"13,31%","4,71%",1.51,"16,34%","15,19%",0.0,6401480000.0,1.56,"26,40%",Not found,Not found,NATURA COSMETICOS SA,NATU3.SA,30/06/2021
874,FIGE3,43.0,34.91,0.44,20.544,"0,00%",0.436,19.96,21.93,21.66,21.88,21.88,"93,69%","58,85%",28.23,"1,99%","1,25%",0.0,232713000.0,0.0,"-67,79%",Outros,Outros,INVESTIMENTOS BEMGE,FIGE3.SA,30/06/2021
875,VIVA3,31.75,34.97,5.97,6.423,"0,50%",3.447,8.76,26.44,18.95,25.93,21.16,"24,29%","18,37%",2.87,"17,50%","17,06%",36880400.0,1256580000.0,0.23,"0,00%","Tecidos, Vestuário e Calçados",Acessórios,VIVARA S.A.,VIVA3.SA,30/06/2021
876,CTIP3,49.5,35.13,8.76,8.248,"0,00%",3.774,-71.28,21.15,-14.32,21.42,18.26,"38,99%","23,48%",0.85,"24,63%","24,94%",0.0,1486250000.0,0.67,"13,43%",Serviços Financeiros Diversos,Serviços Financeiros Diversos,CETIP,CTIP3.SA,31/03/2017
877,LUXM4,78.59,35.18,4.24,3.641,"2,04%",2.697,24.54,24.92,-22.67,24.86,13.05,"14,61%","10,35%",1.81,"12,98%","12,05%",15320.5,96314000.0,0.22,"2,63%",Transporte,Transporte Hidroviário,TREVISA INVESTIMENTOS SA,LUXM4.SA,30/06/2021
878,PNVL3,18.51,35.32,2.72,0.918,"0,96%",1.3,4.27,35.63,21.31,42.0,15.23,"2,58%","2,60%",2.09,"4,57%","7,69%",17228400.0,1024750000.0,0.65,"9,00%",Comércio e Distribuição,Medicamentos e Outros Produtos,PANVEL FARMÁCIAS,PNVL3.SA,30/06/2021
879,TNLP3,27.75,35.39,0.96,0.468,"0,00%",0.17,1.76,4.63,-0.45,10.31,10.31,"10,12%","-0,07%",1.48,"4,58%","2,72%",0.0,13736000000.0,2.02,"15,39%",Not found,Not found,TELEMAR,TNLP3.SA,30/09/2011
880,PNVL4,18.62,35.53,2.73,0.924,"0,81%",1.307,4.3,35.84,21.44,42.21,15.31,"2,58%","2,60%",2.09,"4,57%","7,69%",102135.0,1024750000.0,0.65,"9,00%",Comércio e Distribuição,Medicamentos e Outros Produtos,PANVEL FARMÁCIAS,PNVL4.SA,30/06/2021
881,MOSI3,11.62,35.7,2.2,6.465,"0,01%",2.057,2.69,47.38,2.71,30.02,24.63,"13,64%","18,11%",13.23,"20,98%","6,17%",19922500.0,667520000.0,0.0,"0,00%",Programas e Serviços,Programas e Serviços,MOSAICO SA,MOSI3.SA,30/06/2021
882,ELCA3,24.7,35.8,14.18,4.021,"0,00%",2.263,37.24,19.43,-4.74,21.6,17.43,"20,70%","15,51%",1.26,"13,80%","39,62%",0.0,3674760000.0,2.23,"10,72%",Energia Elétrica,Energia Elétrica,REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,ELCA3.SA,30/06/2021
883,VIGR3,25.0,36.57,2.55,0.763,"0,00%",0.899,11.45,12.39,-5.02,15.2,22.95,"6,16%","2,28%",1.26,"9,06%","6,98%",0.0,1593560000.0,0.84,"54,72%",Not found,Not found,VIGOR FOOD,VIGR3.SA,31/03/2016
884,BMKS3,235.84,36.83,0.56,4.577,"3,36%",0.498,0.68,-151.05,0.78,42.2,-29.81,"-3,03%","12,43%",34.0,"-0,97%","1,53%",135268.0,190531000.0,0.01,"8,83%",Viagens e Lazer,Bicicletas,MONARK,BMKS3.SA,30/06/2021
885,BRGE6,12.99,37.19,0.77,172.434,"5,66%",0.312,0.75,-2.19,1.66,1.37,1.37,"-7.864,51%","612,09%",3.25,"-28,83%","2,08%",238.57,1235180000.0,0.0,"-24,25%",Previdência e Seguros,Seguradoras,CONSORCIO ALFA,BRGE6.SA,30/06/2021
886,MERC4,11.0,38.12,0.8,0.0,"4,70%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","2,09%",1382.0,248128000.0,0.0,"-34,22%",Intermediários Financeiros,Soc. Crédito e Financiamento,MERCANTIL BRASIL,MERC4.SA,30/06/2021
887,UGPA4,27.1,38.13,3.13,0.313,"0,00%",0.84,3.96,15.95,-3.67,22.12,13.04,"1,96%","0,86%",1.76,"7,81%","8,20%",0.0,9664740000.0,1.85,"4,59%","Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",ULTRAPAR PARTICIPAÇÕES SA,UGPA4.SA,30/06/2021
888,ALSC3,27.75,38.57,2.2,10.717,"0,95%",1.202,9.41,19.33,-4.22,17.49,14.08,"55,45%","29,30%",5.39,"7,03%","5,69%",0.0,2593960000.0,0.0,"2,34%",Exploração de Imóveis,Exploração de Imóveis,ALIANSCE,ALSC3.SA,30/06/2019
889,GLOB4,30.49,39.35,7.73,1.49,"0,00%",1.455,-67.75,18.96,-5.84,21.74,15.96,"7,86%","3,79%",0.96,"10,58%","19,63%",0.0,6306000000.0,1.51,"6,66%",Comércio,Eletrodomésticos,VIA,GLOB4.SA,30/06/2021
890,BMOB3,21.04,39.43,1.89,8.566,"0,00%",1.795,2.47,25.6,2.47,16.1,12.06,"33,46%","21,72%",17.01,"22,31%","4,78%",21198700.0,1014640000.0,0.0,"0,00%",Programas e Serviços,Programas e Serviços,BEMOBI TECH,BMOB3.SA,30/06/2021
891,RHDS3,0.11,39.98,3.24,0.548,"0,00%",0.79,-65.29,7.49,-2.7,10.7,8.06,"7,31%","1,17%",0.97,"11,80%","8,12%",0.0,272045000.0,1.49,"4,38%",Químicos,Petroquímicos,M G POLIEST,RHDS3.SA,30/06/2014
892,ESPA3,17.28,40.42,6.55,7.699,"0,35%",2.588,10.2,46.54,-194.46,49.05,29.29,"16,54%","17,92%",1.75,"6,82%","16,21%",29862200.0,644392000.0,0.79,"0,00%",Comércio,Produtos Diversos,ESPACOLASER,ESPA3.SA,31/03/2021
893,RAIA3,30.5,41.22,2.98,0.897,"0,00%",1.777,4.31,18.18,5.06,16.73,16.73,"4,93%","2,18%",2.2,"17,80%","7,22%",0.0,635785000.0,0.12,"0,00%",Comércio e Distribuição,Medicamentos e Outros Produtos,RAIA,RAIA3.SA,30/09/2011
894,MYPK4,31.79,41.51,1.36,0.418,"0,00%",0.37,3.43,7.13,-1.58,12.99,6.99,"5,87%","1,84%",1.3,"6,76%","3,27%",0.0,3599250000.0,1.49,"10,98%",Automóveis e Motocicletas,Automóveis e Motocicletas,IOCHPE-MAXION,MYPK4.SA,30/06/2021
895,CEGR3,59.95,41.53,13.89,4.499,"0,00%",4.251,-361.66,24.0,-10.58,25.13,20.62,"18,75%","10,83%",0.96,"22,85%","33,44%",14720.7,1121010000.0,1.05,"1,09%",Gás,Gás,CEG,CEGR3.SA,30/06/2021
896,LJQQ3,20.53,41.54,7.5,2.036,"0,42%",1.579,4.53,18.33,-19.77,17.32,12.96,"11,10%","4,90%",1.96,"13,25%","18,06%",42444600.0,512454000.0,0.65,"0,00%",Comércio,Produtos Diversos,QUERO-QUERO,LJQQ3.SA,30/06/2021
897,IMCH3,6.39,41.83,0.59,0.336,"0,00%",0.289,-9.49,12.28,-0.78,21.16,6.62,"2,73%","0,80%",0.82,"2,55%","1,40%",0.0,920589000.0,0.51,"21,04%",Hoteis e Restaurantes,Restaurante e Similares,IMC HOLDINGS,IMCH3.SA,30/09/2014
898,PTQS4,189.46,43.43,2.19,4.717,"0,00%",1.577,9.89,-7214.41,-35.73,-7466.35,-7466.35,"-0,07%","11,37%",3.32,"-0,02%","5,04%",0.0,1714950000.0,0.24,"56,13%",Not found,Not found,PETROQUISA,PTQS4.SA,30/09/2006
899,CCRO3,12.71,43.49,2.99,2.344,"2,16%",0.744,23.21,8.7,-1.48,13.28,7.13,"26,92%","6,00%",1.16,"10,61%","6,88%",121902000.0,8576580000.0,2.29,"1,69%",Transporte,Exploração de Rodovias,COMPANHIA DE CONCESSÕES RODOVIÁRIAS,CCRO3.SA,31/03/2021
900,UOLL4,19.62,43.52,2.35,2.054,"0,00%",1.403,457.14,15.14,-12.83,16.49,16.49,"13,56%","4,69%",1.01,"10,57%","5,40%",0.0,1003690000.0,0.23,"21,99%",Programas e Serviços,Programas e Serviços,UOL,UOLL4.SA,30/09/2011
901,LIGH3,16.66,43.82,0.96,0.505,"0,00%",0.272,1.44,6.91,-0.76,13.2,8.42,"7,30%","1,15%",2.11,"5,14%","2,20%",0.0,6800420000.0,1.52,"10,39%",Energia Elétrica,Energia Elétrica,LIGHT,LIGH3.SA,30/06/2021
902,WEGE3,35.98,45.97,12.62,7.361,"1,13%",7.053,22.94,37.07,30.81,36.5,32.59,"19,86%","16,31%",1.89,"25,92%","27,45%",262919000.0,11966800000.0,0.13,"21,79%",Máquinas e Equipamentos,"Motores, Compressores e Outros",WEG SA,WEGE3.SA,30/06/2021
903,DMVF3,7.36,46.2,0.45,0.359,"0,00%",0.257,3.74,4.2,-1.81,3.51,1.81,"8,54%","0,78%",1.31,"7,63%","0,98%",1504630.0,824765000.0,0.09,"0,00%",Comércio e Distribuição,Medicamentos e Outros Produtos,D1000VFARMA,DMVF3.SA,30/06/2021
904,YDUQ3,26.0,47.4,2.46,1.921,"1,81%",0.834,7.31,17.29,-2.43,24.04,10.17,"11,11%","4,05%",1.56,"6,23%","5,20%",75972900.0,3261920000.0,1.56,"5,05%",Diversos,Serviços Educacionais,YDUQS PART,YDUQ3.SA,30/06/2021
905,CSED3,9.95,50.28,2.65,2.11,"1,51%",0.789,4.68,13.64,-1.91,14.01,8.36,"15,47%","4,20%",2.41,"7,71%","5,27%",6862630.0,1434860000.0,0.87,"0,00%",Diversos,Serviços Educacionais,CRUZEIRO EDU,CSED3.SA,30/06/2021
906,PLTO6,10.47,50.81,692616.0,0.69,"0,00%",0.901,2.9,55.05,-1.55,56.35,56.35,"1,25%","1,36%",3.87,"1,74%","1.363.200,00%",0.0,1000.0,21227.0,"8,78%",Not found,Not found,POLITENO IND E COMERCIO S.A.,PLTO6.SA,31/12/2006
907,RAIL3,18.12,51.71,2.17,4.377,"0,00%",0.786,7.87,15.87,-1.78,21.25,11.62,"27,58%","8,64%",2.13,"5,68%","4,21%",175998000.0,15449300000.0,1.05,"10,96%",Transporte,Transporte Ferroviário,RUMO S.A.,RAIL3.SA,30/06/2021
908,MILS3,7.56,52.77,1.73,3.136,"1,39%",1.283,4.63,25.48,9.32,23.88,8.22,"12,31%","5,94%",3.38,"6,97%","3,27%",13593500.0,1103100000.0,0.22,"23,25%",Construção e Engenharia,Serviços Diversos,MILLS,MILS3.SA,30/06/2021
909,VAMO3,16.1,53.04,9.57,7.076,"0,00%",2.874,92.85,29.05,-6.15,33.14,20.92,"24,35%","13,34%",1.15,"12,42%","18,04%",54755500.0,1533840000.0,1.56,"64,31%",Diversos,Aluguel de carros,VAMOS,VAMO3.SA,30/06/2021
910,PLTO5,10.94,53.09,723708.0,0.721,"0,00%",0.942,3.03,57.52,-1.62,58.82,58.82,"1,25%","1,36%",3.87,"1,74%","1.363.200,00%",0.0,1000.0,21227.0,"8,78%",Not found,Not found,POLITENO IND E COMERCIO S.A.,PLTO5.SA,31/12/2006
911,FFTL3,25.0,53.22,2.26,3.41,"0,00%",1.508,23.71,20.9,-15.54,20.55,20.55,"16,32%","8,16%",1.37,"8,91%","4,24%",0.0,6274030000.0,0.07,"7,79%",Químicos,Fertilizantes e Defensivos,FOSFERTIL,FFTL3.SA,30/09/2011
912,FFTL4,25.06,53.34,2.26,3.418,"0,00%",1.512,23.77,20.95,-15.58,20.6,20.6,"16,32%","8,16%",1.37,"8,91%","4,24%",0.0,6274030000.0,0.07,"7,79%",Químicos,Fertilizantes e Defensivos,FOSFERTIL,FFTL4.SA,30/09/2011
913,ALSO3,25.8,53.57,1.03,8.472,"0,88%",0.634,7.6,21.37,-4.23,24.28,15.31,"39,65%","19,73%",2.54,"3,28%","1,93%",37158600.0,6631100000.0,0.29,"30,39%",Exploração de Imóveis,Exploração de Imóveis,ALIANSCSONAE,ALSO3.SA,30/06/2021
914,BPAC3,17.2,54.99,5.63,0.0,"0,61%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","10,24%",729576.0,35043600000.0,0.0,"27,15%",Intermediários Financeiros,Bancos,BTGP BANCO,BPAC3.SA,30/06/2021
915,BRML3,9.51,55.06,0.78,8.889,"0,00%",0.428,6.16,15.29,-1.38,19.74,18.4,"58,15%","12,60%",2.53,"3,09%","1,41%",146096000.0,10691900000.0,0.4,"-7,05%",Exploração de Imóveis,Exploração de Imóveis,BR MALLS PARTICIPAÇÔES S/A,BRML3.SA,30/06/2021
916,BSEV3,9.0,56.31,-10.76,0.889,"0,00%",0.776,-1.59,4.4,-1.02,7.59,3.7,"20,19%","1,58%",0.39,"20,66%","-19,12%",0.0,-853187000.0,-8.95,"7,12%",Alimentos Processados,Açucar e Alcool,BIOSEV,BSEV3.SA,31/03/2021
917,GVTT3,57.7,57.38,3.68,4.312,"0,00%",2.268,21.82,25.92,-18.43,26.65,26.65,"16,64%","7,52%",1.66,"10,32%","6,42%",0.0,2150790000.0,0.24,"31,47%",Not found,Not found,GVT HOLDING,GVTT3.SA,31/03/2010
918,AALR3,14.5,58.28,1.42,1.53,"0,00%",0.652,17.24,16.58,-2.13,22.07,10.12,"9,23%","3,29%",1.2,"4,42%","2,43%",15344400.0,1212180000.0,0.65,"-0,27%",Serv.Méd.Hospit. Análises e Diagnósticos,Serv.Méd.Hospit. Análises e Diagnósticos,ALLIAR,AALR3.SA,30/06/2021
919,RADL3,26.67,59.26,9.44,1.99,"0,43%",3.143,20.17,34.88,-19.07,35.9,18.35,"5,71%","3,41%",1.45,"11,41%","15,94%",124082000.0,4665460000.0,0.33,"15,96%",Comércio e Distribuição,Medicamentos e Outros Produtos,RAIADROGASIL,RADL3.SA,30/06/2021
920,AEDU3,18.35,59.34,3.32,4.141,"0,00%",2.159,17.0,41.06,-21.55,43.27,29.01,"10,08%","6,98%",2.04,"5,77%","5,60%",0.0,2415400000.0,0.3,"20,90%",Diversos,Serviços Educacionais,ANHANGUERA EDUCACIONAL PARTICIPAÇÕES SA,AEDU3.SA,30/06/2014
921,NGRD3,5.87,60.65,2.99,6.126,"0,21%",2.087,4.4,36.06,6.95,30.09,21.07,"16,99%","10,10%",4.71,"11,88%","4,93%",20766500.0,468482000.0,0.22,"0,00%",Programas e Serviços,Programas e Serviços,NEOGRID,NGRD3.SA,30/06/2021
922,SUBA3,84.0,61.95,8.39,8.067,"0,00%",6.778,8.03,115.78,8.09,106.17,106.17,"6,97%","13,02%",5.55,"19,11%","13,54%",0.0,530396000.0,0.0,"0,00%",Not found,Not found,,SUBA3.SA,30/09/2006
923,TOTS3,37.4,64.57,7.94,7.581,"0,75%",2.843,47.85,18.59,-12.68,19.24,16.04,"40,78%","11,74%",1.17,"18,15%","12,29%",139012000.0,2723210000.0,0.68,"5,93%",Programas e Serviços,Programas e Serviços,TOTVS,TOTS3.SA,30/06/2021
924,PRGA4,75.0,67.26,7.31,1.396,"0,00%",1.228,11.77,20.65,-3.27,25.83,13.71,"6,76%","2,07%",1.3,"9,62%","10,87%",0.0,8337030000.0,2.71,"6,34%",Alimentos Processados,Carnes e Derivados,BRF Foods,PRGA4.SA,30/06/2021
